2021-11-12T20:58:26.648+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:27.656+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:28.665+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:29.680+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:30.681+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:31.689+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:32.693+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:33.694+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:34.709+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:35.722+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:36.737+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:37.752+09:00,opqr2,IdeState,Active,hw8,Project,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:38.761+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:39.776+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/SearchCondition.java,,0,13,Default task
2021-11-12T20:58:40.804+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:41.811+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:42.823+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:43.837+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:44.852+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:45.865+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:46.878+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,35,Default task
2021-11-12T20:58:47.888+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,35,Default task
2021-11-12T20:58:48.899+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,35,Default task
